qpid	cluster_GSZ	cluster_RM1sum	cluster_size	cluster_desccount	RM2	val_avg	jac_avg	desc	genename
TRINITY_DN22339_c0_g1_i1.p1	2915.00608904	9.25990732088	14	142	1.78704100781	0.0585633335347	2.70869065838e-07	T-complex protein 1 subunit alpha	
TRINITY_DN22339_c0_g1_i1.p1	512.651915157	8.55231593885	15	3916	0.849286412368	0.10231059506	5.15461991361e-05	Thermosome subunit alpha	
TRINITY_DN22341_c1_g1_i1.p1	2434.25135891	3.98672951227	7	183	1.56370054356	0.0	0.0	Aminoacylase-1	ACY1
TRINITY_DN22355_c0_g1_i1.p1	6903.32919766	2.19209091088	4	13	3.49263284329	0.26659793283	0.000212991240767	Dimethyladenosine transferase 1, mitochondrial	
TRINITY_DN22363_c0_g1_i1.p1	942.100667175	3.44264803051	6	1047	1.03336006225	0.125507761912	3.40784122077e-05	Ribosomal RNA small subunit methyltransferase NEP1	
TRINITY_DN22370_c0_g1_i3.p1	2297.64500684	4.50499312592	7	180	1.96891035884	0.867620206939	0.000682321250261	N-alpha-acetyltransferase 50	NAA50
TRINITY_DN22370_c0_g1_i3.p1	719.734123719	0.639806082323	1	37	0.912868250126	0.0659725241285	0.000458142528669	Probable N-acetyltransferase san	NAA50
TRINITY_DN22380_c0_g1_i1.p1	3534.35445203	2.3565571731	5	62	2.08402940864	0.151480103714	0.000158643101608	Parathyroid hormone/parathyroid hormone-related peptide receptor	PTH1R
TRINITY_DN22383_c0_g2_i1.p1	985.467278469	4.40964151266	8	1276	1.04284067897	0.110665060886	6.42654244401e-05	Synaptogyrin-2	
TRINITY_DN22388_c0_g1_i1.p1	1914.17449918	2.08758937452	4	169	1.41441058197	0.110829317778	6.21937810204e-05	Synapsin	SYN3
TRINITY_DN22402_c0_g1_i1.p1	1672.73518256	6.54780199642	12	664	1.43574166963	0.333297150611	5.33909891018e-06	Zinc finger protein-like 1 homolog	
TRINITY_DN22435_c0_g1_i2.p1	4148.89315642	1.02480187526	2	18	2.27604672203	0.0499801113763	2.17008910789e-08	Microtubule-associated serine/threonine-protein kinase 3	MAST3
TRINITY_DN22445_c0_g1_i1.p1	2.10037457871e-11	0.530608053613	1	710	0.60261338236	0.0237988257848	2.34718419837e-07	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10, mitochondrial	
TRINITY_DN22449_c0_g1_i1.p1	853.042545406	5.54153137142	9	1914	1.10785221335	0.333273897616	1.47241927904e-06	Actin-related protein 2/3 complex subunit 4	
TRINITY_DN22450_c0_g1_i1.p1	2087.17990506	16.6085316721	27	960	1.68986236796	0.499981464319	1.14921322533e-05	Ubiquitin-like modifier-activating enzyme 5	
TRINITY_DN22456_c0_g1_i3.p1	3.1536994878e-13	0.518324598691	1	87	0.59	0.0	0.0	Fasciclin-1	
TRINITY_DN22458_c0_g1_i1.p1	836.507543487	42.4504010315	84	17879	1.17632935533	0.474954678784	1.79090282764e-05	Glutamine--tRNA ligase	GLNS
TRINITY_DN22458_c0_g1_i1.p1	1056.74198351	1.60414466049	3	16	1.02596052263	0.0250258700507	9.0493111736e-07	Glutamate--tRNA ligase, cytoplasmic	GLNS
TRINITY_DN22472_c0_g1_i1.p1	5259.3221776	2.80083645279	5	28	2.79186462133	0.185160717301	2.85062457189e-05	AarF domain-containing protein kinase 1	ADCK1
TRINITY_DN22472_c1_g2_i1.p1	476.709340904	1.56749754325	3	2045	0.820423268147	0.0749802329871	4.15136186649e-07	Ubiquinone biosynthesis monooxygenase COQ6, mitochondrial	COQ6
TRINITY_DN22488_c0_g1_i1.p1	2.01663521274e-14	0.502303927297	1	22	0.854728732699	0.499474900231	0.000351778849589	Zyg eleven-related protein 1	
TRINITY_DN22493_c0_g1_i1.p1	1568.45460342	2.55276608019	5	224	1.31466896253	0.18355983304	2.04823088983e-05	Acidic mammalian chitinase	
TRINITY_DN22493_c0_g1_i1.p1	579.650030672	1.02807168312	2	266	0.878841513642	0.107512265574	3.09634542096e-08	Chitinase-3-like protein 1	
TRINITY_DN22497_c0_g2_i1.p1	1.96200859512e-12	0.536469019571	1	217	0.766298360142	0.332638309703	2.7999622032e-06	Tubulin--tyrosine ligase-like protein 12	
TRINITY_DN22504_c0_g1_i1.p1	2614.07845682	4.98618956145	9	204	1.73629000557	0.189891905747	0.000795639994907	Proteasomal ubiquitin receptor ADRM1	ADRM1
TRINITY_DN22504_c0_g1_i2.p1	2305.03400988	3.5178637849	7	204	1.59819018906	0.162578536073	0.000498049332852	Proteasomal ubiquitin receptor ADRM1	ADRM1
TRINITY_DN22504_c0_g1_i4.p1	2614.2035948	4.90452668048	9	204	1.73637829973	0.189964091261	0.000794672164689	Proteasomal ubiquitin receptor ADRM1	ADRM1
TRINITY_DN22504_c0_g1_i5.p1	2613.45162746	4.69021623071	9	204	1.74524018318	0.20724943059	0.000866699057515	Proteasomal ubiquitin receptor ADRM1	ADRM1
TRINITY_DN22518_c0_g1_i1.p1	3452.02398193	1.01255915126	2	26	2.03704256441	0.124967415672	1.20665516486e-05	Chondroitin sulfate synthase 1	CHSY1
TRINITY_DN22532_c0_g1_i1.p1	3.16819986824e-11	0.576847646093	1	872	0.612071705629	0.0416444135868	8.32139683875e-06	Target of rapamycin complex subunit LST8	
TRINITY_DN22544_c0_g1_i1.p1	1900.24681378	7.96709412623	14	600	1.47268884804	0.231301992271	3.33099378311e-06	Alanine aminotransferase 2	
TRINITY_DN22544_c0_g1_i1.p2	444.425622545	8.14060895315	15	10909	0.84409907869	0.144016547355	2.97870386221e-06	Glutamate decarboxylase 1	GAD1
TRINITY_DN22544_c0_g1_i1.p2	182.635265088	0.587977861983	1	337	0.71643425876	0.100716763489	1.34037775089e-05	Cysteine sulfinic acid decarboxylase	GAD1
TRINITY_DN22563_c0_g1_i1.p1	1356.92454684	8.91479040988	14	1172	1.2160839785	0.15718533799	0.000296531677725	DNA-directed RNA polymerases I, II, and III subunit RPABC1	
TRINITY_DN22574_c0_g1_i1.p1	2824.62037079	6.51709110762	12	233	1.76216473377	0.0798425588254	1.46360900835e-06	Serine protease HTRA2, mitochondrial	HTRA2
TRINITY_DN22577_c0_g1_i2.p1	1161.39861725	8.82780649453	16	1837	1.12185824177	0.12697861169	6.53369206246e-06	Eukaryotic translation initiation factor 3 subunit J	EIF3J
TRINITY_DN22582_c0_g1_i1.p1	4.00410398111e-14	0.514562784256	1	31	0.695695588791	0.199425617461	5.7684976776e-07	Glutathione S-transferase C-terminal domain-containing protein homolog	
TRINITY_DN22585_c0_g2_i1.p1	542.720392472	51.8188433385	93	48893	0.922021716661	0.216853039735	7.24306013633e-05	Adenylate kinase	ADK
TRINITY_DN22587_c0_g2_i1.p1	2229.41399019	6.98674333602	12	374	1.48176559608	0.0	0.0	Tetraspanin-31	
TRINITY_DN22588_c0_g1_i1.p1	470.501729369	12.8027582517	24	16149	1.04763981246	0.508372362766	8.84224909733e-05	Stearoyl-CoA desaturase	
TRINITY_DN22588_c0_g1_i1.p1	767.323495247	0.519546269526	1	6	0.912873136161	0.0300650703239	0.000462539543444	(11Z)-hexadec-11-enoyl-CoA conjugase	
TRINITY_DN22590_c0_g1_i1.p2	1993.06780043	1.05888797456	2	78	1.45334375075	0.124748339038	5.4458372748e-07	NifU-like protein 4, mitochondrial	
TRINITY_DN22590_c0_g1_i1.p1	322.114333396	1.13164612569	2	2983	0.746720141345	0.0525932121454	2.77501154769e-07	Guanine nucleotide-binding protein subunit beta-like protein	
TRINITY_DN22591_c0_g1_i1.p1	9.37485420183e-15	0.522695179065	1	15	0.678233616266	0.166473988439	0.000120119662718	Wilms tumor protein 1-interacting protein homolog	
TRINITY_DN22599_c0_g1_i1.p1	2948.40582065	8.72720994989	15	267	1.88980864146	0.227256827292	9.73697360502e-06	Proteasome subunit beta type-7	
TRINITY_DN22603_c0_g2_i1.p1	4.16660200195e-15	0.498921644149	1	8	0.611184394713	0.039970337412	5.7942478608e-06	Radial spoke head protein 3 homolog B	
TRINITY_DN22611_c0_g1_i1.p1	2.8703707666e-13	0.5003840641	1	83	0.612072756995	0.0416466634662	1.26791588126e-06	Disintegrin and metalloproteinase domain-containing protein 17	
TRINITY_DN22612_c0_g1_i2.p1	1912.35135063	1.58959597042	3	76	1.59450087294	0.452000620348	1.95263774363e-07	UBA-like domain-containing protein 1	
TRINITY_DN22612_c0_g1_i2.p1	1224.64787173	1.06380680307	2	83	1.1847412841	0.197890818858	7.05911503195e-08	UBA-like domain-containing protein 2	
TRINITY_DN22621_c0_g1_i1.p1	1912.53025671	7.37748620561	13	550	1.48934604614	0.253459569023	1.85937819048e-05	Rho GDP-dissociation inhibitor 1	
TRINITY_DN22631_c0_g1_i3.p1	2136.02784826	7.34907924127	14	475	1.57287857281	0.242390927362	1.21004410785e-05	5-hydroxytryptamine receptor 1A	HTR1A
TRINITY_DN22636_c0_g1_i4.p1	2594.50954799	1.00259889213	2	46	1.76001956418	0.249463173717	1.31455537607e-05	La protein homolog	
TRINITY_DN22641_c0_g2_i2.p1	3962.60345147	19.6242423591	35	121	2.31465634721	0.26307414036	0.00928361170839	Mitogen-activated protein kinase HOG1	
TRINITY_DN22641_c0_g2_i2.p1	797.345799339	1.13518562005	2	4	1.04731520957	0.261059400407	0.000770381106522	Mitogen-activated protein kinase CPK1	
TRINITY_DN22641_c0_g2_i2.p1	763.953115262	1.08764442254	2	10	1.0337203699	0.260639412649	1.17545054864e-05	Mitogen-activated protein kinase 14B	
TRINITY_DN22641_c0_g2_i2.p1	835.127676374	2.19236834687	4	34	1.00430493153	0.151400418586	0.000581956479063	Mitogen-activated protein kinase mpkC	
TRINITY_DN22641_c0_g2_i2.p1	645.55494506	1.08747187266	2	14	0.986355843531	0.260629432742	1.33076806891e-05	Mitogen-activated protein kinase 14A	
TRINITY_DN22641_c0_g2_i2.p1	574.608384772	3.79331216412	7	215	0.946172399279	0.238356463154	5.99493389043e-06	Mitogen-activated protein kinase 14	
TRINITY_DN22641_c0_g2_i2.p1	405.993691681	0.57801723545	1	2	0.889445532281	0.258580225147	2.68140522937e-05	Mitogen-activated protein kinase FUS3	
TRINITY_DN22641_c0_g2_i2.p1	401.486791717	0.571600757492	1	3	0.887619457313	0.258527830634	0.00024951951811	Mitogen-activated protein kinase sty1	
TRINITY_DN22641_c0_g2_i2.p1	394.081102357	0.56105727019	1	3	0.884607185562	0.258433853176	0.000240121772238	Mitogen-activated protein kinase HOG1A	
TRINITY_DN22641_c0_g2_i2.p1	379.820062806	0.540753814009	1	2	0.879025326327	0.258664222698	0.000263158724507	Mitogen-activated protein kinase homolog NTF6	
TRINITY_DN22641_c0_g2_i2.p1	376.44164664	0.535943959556	1	2	0.877542111981	0.258416388338	0.000238375288492	Mitogen-activated protein kinase p38b	
TRINITY_DN22641_c0_g2_i2.p1	369.350399672	0.5258481442	1	5	0.874849333757	0.258691667443	0.000129507174707	Mitogen-activated protein kinase homolog MMK1	
TRINITY_DN22641_c0_g2_i2.p1	267.730661377	17.1536881256	30	20238	0.762552137774	0.123509097574	2.57544323467e-06	Mitogen-activated protein kinase 6	
TRINITY_DN22641_c0_g2_i2.p1	259.415919123	1.60570046389	3	189	0.746045857938	0.0986404663609	2.15586126461e-06	Mitogen-activated protein kinase 13	
TRINITY_DN22649_c0_g2_i1.p1	4.33493014852e-13	0.506547250482	1	102	0.678051763833	0.16613041613	0.00013216421331	Ubiquilin	
TRINITY_DN22658_c0_g1_i1.p1	1755.81630139	4.31955088284	8	402	1.46896836191	0.333263558914	0.000607756538972	Craniofacial development protein 1	CFDP1
TRINITY_DN22673_c0_g1_i1.p1	1.1620224547e-12	0.530056966074	1	167	0.85435972542	0.498769685039	0.000589617487038	Farnesol dehydrogenase	
TRINITY_DN22676_c0_g1_i1.p1	2119.88545911	5.91519873437	11	348	1.58172527787	0.27124523737	0.000555920870261	Vacuole membrane protein 1	VMP1
TRINITY_DN22676_c0_g1_i1.p1	1123.71801673	0.531525882218	1	6	1.05352848146	0.0264921206105	2.25421546255e-05	Ectopic P granules protein 3	VMP1
TRINITY_DN22680_c0_g1_i1.p1	3592.9401469	2.69149806488	5	60	2.12077238089	0.176589242054	0.000201192194041	E3 ubiquitin-protein ligase MYLIP	
TRINITY_DN22683_c0_g1_i2.p1	2351.31080461	4.01720476867	7	196	1.60032691421	0.131702775244	6.07425643589e-06	Very long-chain specific acyl-CoA dehydrogenase, mitochondrial	ACADVL
TRINITY_DN22685_c0_g1_i1.p1	1.12064816045e-12	0.46828144369	1	164	0.591931969163	0.00364503014159	5.15939802691e-06	Homeobox protein prophet of Pit-1	
TRINITY_DN22695_c0_g1_i1.p1	1.50414323532e-14	0.523761757315	1	19	0.592846306202	0.00537038889763	4.30260140566e-09	Tyrosine-protein phosphatase non-receptor type 7	
TRINITY_DN22700_c0_g1_i4.p1	1112.6770822	1.00209121901	2	250	1.06181237597	0.0504548915513	2.25285010346e-05	E3 ubiquitin-protein ligase ZNRF1	
TRINITY_DN22713_c0_g1_i1.p1	823.521713614	3.86485998531	7	1592	0.977372963711	0.109366417126	3.85943099363e-06	Mediator of RNA polymerase II transcription subunit 20	MED20
TRINITY_DN22715_c0_g1_i2.p1	9.2040216241e-14	0.549653885844	1	47	0.854763684182	0.499549954995	0.00011040175644	Vacuolar protein sorting-associated protein 13A (Fragment)	
TRINITY_DN22723_c0_g1_i1.p1	769.721005472	4.15655203819	8	2086	1.03036962386	0.249964339714	6.08114268088e-06	Replication termination factor 2	RTF2
TRINITY_DN22737_c0_g4_i1.p1	696.877805123	1.15057919074	2	638	1.13356581129	0.499649908976	1.18744242816e-05	Transmembrane protein 19	TMEM19
TRINITY_DN22743_c0_g1_i1.p1	405.006263583	6.27720076521	11	10388	0.821403691624	0.130945611078	6.15951496024e-07	3-hydroxy-3-methylglutaryl-coenzyme A reductase	HMGCR
TRINITY_DN22746_c0_g1_i1.p1	960.876848284	0.545705848104	1	98	1.02141110573	0.0887895088645	9.63357827785e-05	Protein I'm not dead yet	
TRINITY_DN22746_c0_g1_i1.p1	573.381663528	0.460521842167	1	196	0.829251893393	0.0186777859121	7.24279673042e-08	Solute carrier family 13 member 5	
TRINITY_DN22758_c0_g3_i1.p1	5081.32746922	1.02336827406	2	12	2.67067067449	0.0908151959587	0.000381647078822	Damage-control phosphatase ARMT1	ARMT1
TRINITY_DN22759_c1_g1_i1.p1	1290.64008941	0.982157737378	2	186	1.19451562778	0.166526775223	2.00573829813e-05	Plasminogen activator inhibitor 1 RNA-binding protein	SERBP1
TRINITY_DN22764_c0_g1_i2.p1	1997.22310246	1.2797391307	2	3	1.59161683924	0.382504886165	4.29433805658e-07	Developmentally-regulated GTP-binding protein 1 homolog	
TRINITY_DN22764_c0_g1_i2.p1	484.303183078	3.88716209251	6	1569	1.04398149267	0.491056996461	5.65696229843e-07	Developmentally-regulated GTP-binding protein 1	
TRINITY_DN22764_c0_g1_i2.p1	570.00217885	2.3443592763	4	412	0.963195848615	0.27395277587	2.93171381473e-07	Developmentally-regulated GTP-binding protein 2	
TRINITY_DN22764_c0_g1_i2.p1	475.646843148	0.63199751209	1	43	0.813400885333	0.0625323543394	1.36945287543e-08	Developmentally-regulated G-protein 3	
TRINITY_DN22764_c0_g1_i2.p1	370.896262031	0.680545757004	1	82	0.778027432774	0.0748190798162	0.000740782968477	GTP-binding protein 128up	
TRINITY_DN22764_c0_g1_i2.p1	362.55118688	1.24454627206	2	287	0.736433920173	0.00266687796031	5.08983937636e-09	Ribosome-interacting GTPase 1	
TRINITY_DN22769_c0_g1_i1.p1	3121.60374785	21.4128316368	39	618	1.95306689828	0.215883002565	0.000370388831923	Nascent polypeptide-associated complex subunit alpha	EGD2
TRINITY_DN22776_c0_g1_i2.p1	2975.1525614	1.82595062104	3	9	1.84579422882	0.124019440701	0.000145034449336	Probable ATP-dependent RNA helicase DDX41	
TRINITY_DN22776_c0_g1_i2.p1	1042.34908447	0.639724952142	1	9	1.12984496342	0.231887728869	0.000241666557359	ATP-dependent RNA helicase abstrakt	
TRINITY_DN22776_c0_g1_i2.p1	980.758525882	3.4156401978	7	322	1.11218416848	0.24504267537	0.000407009151396	ATP-dependent RNA helicase DED1	
TRINITY_DN22776_c0_g1_i2.p1	945.846579535	0.580498160681	1	6	1.08972203466	0.229024663495	1.65596302225e-05	DEAD-box ATP-dependent RNA helicase 35A	
TRINITY_DN22776_c0_g1_i2.p1	936.207719229	0.574582472071	1	5	1.08562874877	0.228575449079	3.36535496576e-05	DEAD-box ATP-dependent RNA helicase 35B	
TRINITY_DN22776_c0_g1_i2.p1	1119.47588709	2.54305720213	5	137	1.05607637136	0.0345018976398	5.38967955791e-07	DEAD-box ATP-dependent RNA helicase 37	
TRINITY_DN22776_c0_g1_i2.p1	660.366010919	0.462100959711	1	13	0.973177200636	0.22458555911	2.24969922834e-05	DEAD-box ATP-dependent RNA helicase 52B	
TRINITY_DN22776_c0_g1_i2.p1	498.381480911	0.47385850295	1	24	0.881085556776	0.173077984705	8.16259026453e-05	ATP-dependent RNA helicase-like protein DB10	
TRINITY_DN22776_c0_g1_i2.p1	149.232355002	0.480315095665	1	275	0.6604865227	0.020365206892	1.05229905294e-06	ATP-dependent RNA helicase DBP3	
TRINITY_DN22779_c0_g1_i1.p1	1168.0447347	2.23418671074	4	454	1.09798088555	0.0769112713003	8.9408222528e-07	DNA primase small subunit	PRIM1
TRINITY_DN22799_c0_g1_i2.p1	1317.44755717	2.14329273242	4	357	1.20529372953	0.166630461543	2.81019892404e-05	Programmed cell death protein 2	PDCD2
TRINITY_DN22809_c0_g2_i1.p1	641.114793434	54.076580901	100	37663	0.892173025441	0.0862769980416	1.49552832328e-05	Peptide chain release factor 1	PRFA
TRINITY_DN22810_c0_g2_i2.p1	2.01663521274e-14	0.483797634633	1	22	0.642975904646	0.0999544730255	1.69711081543e-06	Cell division control protein 48 homolog B	
TRINITY_DN22814_c0_g1_i1.p1	4289.04591218	4.01339554733	7	15	2.5136912287	0.392590018073	7.71225987283e-06	Prohibitin-1, mitochondrial	
TRINITY_DN22814_c0_g1_i1.p1	2823.3045587	6.82124610138	12	100	1.71932182348	0.0	0.0	Prohibitin-2	
TRINITY_DN22814_c0_g1_i1.p1	238.530655528	4.46712170552	7	6007	0.879611973434	0.366409306667	0.000138934472264	Prohibitin	
TRINITY_DN22817_c0_g1_i1.p1	4.25034820555e-13	0.572588983591	1	101	0.616454630939	0.0499140302614	9.7450273841e-06	Venom carboxylesterase-6	
TRINITY_DN22818_c0_g2_i1.p1	2316.22177869	44.3578371682	74	2132	1.59145680296	0.141430948197	0.000484446844845	Signal peptidase complex catalytic subunit SEC11	SEC11
TRINITY_DN22820_c0_g1_i1.p1	3200.32471888	4.31069083602	8	121	2.01460510798	0.272594599077	4.14593199679e-06	Arginine and glutamate-rich protein 1	ARGLU1
TRINITY_DN22839_c0_g1_i3.p1	769.951735938	5.07781977453	10	2613	0.931950535804	0.0640939926367	1.26654442293e-06	Molybdopterin synthase catalytic subunit	MOCS2B
TRINITY_DN22843_c0_g1_i1.p1	1413.81935674	1.10123076973	2	155	1.1555277427	0.0	0.0	Flotillin-1	
TRINITY_DN22844_c0_g1_i1.p1	2236.61607571	14.129961473	26	332	1.5981024704	0.213982565696	0.0022640146824	ATP-dependent RNA helicase FAL1	
TRINITY_DN22844_c0_g1_i1.p1	1867.30408895	15.0031882437	27	537	1.39239762372	0.104657074166	0.000386941366917	ATP-dependent RNA helicase eIF4A	
TRINITY_DN22844_c0_g1_i1.p1	407.299234508	2.42557334449	4	295	0.869497280895	0.219953308767	0.000116672255679	ATP-dependent RNA helicase DHH1	
TRINITY_DN22844_c0_g1_i1.p1	418.597457954	2.11823589906	4	213	0.758354015545	0.00172647406394	5.54635606633e-08	Eukaryotic initiation factor 4A	
TRINITY_DN22853_c0_g2_i1.p1	2917.17580963	2.71440917991	5	91	1.90057899383	0.271146334135	5.56443301173e-05	Protein NipSnap homolog 2	
TRINITY_DN22856_c0_g1_i1.p1	1208.81894224	1.56204876917	3	318	1.15300036773	0.149948338213	8.57902719008e-06	Solute carrier family 25 member 44	SLC25A44
TRINITY_DN22862_c0_g1_i2.p1	1210.30270809	2.98484643057	6	634	1.07412108324	0.0	0.0	Nucleobindin-1	NUCB1
TRINITY_DN22869_c0_g1_i1.p1	844.361115039	1.62457998248	3	650	0.927744446016	0.0	0.0	Beclin-2	
TRINITY_DN22878_c1_g1_i1.p1	3274.34144492	4.85203466991	9	130	1.99835563861	0.186072695924	2.65903252525e-05	Fatty acyl-CoA reductase 1	
TRINITY_DN22880_c0_g1_i1.p1	274.859999711	9.98150101305	18	36879	0.813472711039	0.214203365385	4.63750588293e-05	Thymidylate kinase	TMK
TRINITY_DN22882_c0_g1_i1.p1	1.0139833076e-12	0.564849488392	1	156	0.854743824657	0.49947301855	0.0011562412841	Serine/threonine-protein kinase svkA	
TRINITY_DN22891_c0_g1_i1.p1	1443.07136072	4.72168799869	8	595	1.24311204899	0.14317616734	6.80082320395e-06	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily B member 1	SMARCB1
TRINITY_DN22893_c0_g1_i1.p1	609.280646123	61.7753591052	98	40857	1.00386505292	0.321026532609	0.000436609369622	Enolase	ENO
TRINITY_DN22904_c1_g1_i1.p1	679.770398366	1.90283579307	4	1341	0.861908159346	0.0	0.0	N-acetylglucosamine-6-sulfatase	GNS
TRINITY_DN22913_c0_g1_i1.p1	1556.92120212	3.36313698625	6	295	1.24434695987	0.0595820313096	1.2138022411e-07	Long-chain-fatty-acid--CoA ligase 3	
TRINITY_DN22913_c0_g1_i1.p1	809.658826966	1.06312092129	2	109	0.922241047354	0.0158066323186	7.19299487082e-08	Long chain acyl-CoA synthetase 9, chloroplastic	
TRINITY_DN22914_c0_g2_i3.p2	2279.25846737	5.98513080911	10	298	1.62712908308	0.236651585903	1.77800769097e-05	Microtubule-associated proteins 1A/1B light chain 3A	
TRINITY_DN22918_c0_g1_i2.p1	4006.43420947	1.08841975655	2	3	2.25240668084	0.112784425709	0.00286257145903	NCT transcriptional regulatory complex subunit B	
TRINITY_DN22918_c0_g1_i2.p1	1115.35418026	1.04964465631	2	120	1.09410368759	0.109362251836	1.10043854954e-06	Negative cofactor 2 complex subunit beta	
TRINITY_DN22921_c0_g1_i1.p1	2271.81547311	3.8756215584	7	210	1.59608223332	0.183689329371	3.497549865e-05	Golgin subfamily A member 7	GOLGA7
TRINITY_DN22922_c0_g1_i1.p1	1457.11069678	1.68469002022	3	138	1.50333948012	0.623575467595	1.01788851255e-05	BTB/POZ domain-containing protein 10	
TRINITY_DN22922_c0_g1_i1.p1	1327.14034557	1.05308006451	2	65	1.32019599488	0.375989560679	0.00326947444068	BTB/POZ domain-containing protein KCTD20	
TRINITY_DN22928_c0_g1_i1.p1	1748.10446966	40.9559817406	67	2191	1.33092758507	0.0786510761153	3.63433332432e-05	Heat shock 70 kDa protein 1	
TRINITY_DN22928_c0_g1_i1.p1	969.184925144	16.3216058063	25	1132	1.01264851117	0.0659781093527	0.000307157534144	Endoplasmic reticulum chaperone BiP	
TRINITY_DN22928_c0_g1_i1.p1	721.020064996	1.87522857123	3	27	0.900356025014	0.0414075682673	9.93917009456e-05	Transcriptional coregulator SSA1	
TRINITY_DN22928_c0_g1_i1.p1	392.287641397	0.620911818997	1	9	0.750624037477	0.0069980770299	4.59771752352e-09	Luminal-binding protein 3	
TRINITY_DN22928_c0_g1_i1.p1	282.333151021	0.615979892544	1	19	0.707865110317	0.00930537664557	1.43461627427e-08	Luminal-binding protein 4	
TRINITY_DN22928_c0_g1_i1.p1	248.102092449	0.620911818997	1	25	0.698924253669	0.0182705965439	2.60697779614e-08	Luminal-binding protein 2	
